item_id,taxon_name,T,taxon_direction,true_group,S,F
item_299,Ruminococcus synthetic_species_028,0.486931741,neutral,neutral,0.533790648,0.442167759
item_300,Collinsella synthetic_species_025,0.528339267,neutral,neutral,0.508841336,0.489310026
item_301,Oscillibacter synthetic_species_031,0.483827293,healthy_enriched,neutral,0.520690382,0.477401823
item_302,Oscillibacter synthetic_species_032,0.496146977,neutral,neutral,0.487405151,0.511488438
item_303,Alistipes synthetic_species_017,0.517267942,neutral,neutral,0.495448977,0.460247517
item_304,Alistipes synthetic_species_018,0.573625982,neutral,neutral,0.482046992,0.410219431
item_305,Clostridium synthetic_species_027,0.500545442,neutral,neutral,0.482207388,0.404122889
item_306,Oscillibacter synthetic_species_033,0.470912069,healthy_enriched,neutral,0.561459601,0.541235864
item_307,Blautia synthetic_species_033,0.494285733,neutral,neutral,0.507382274,0.440900356
item_308,Bacteroides synthetic_species_018,0.482952863,neutral,neutral,0.51102984,0.512174368
item_309,Roseburia synthetic_species_006,0.445193976,healthy_enriched,healthy_enriched,0.507903755,0.515356362
item_310,Clostridium synthetic_species_028,0.497882009,neutral,neutral,0.510511935,0.431066602
item_311,Solobacterium synthetic_species_005,0.574714243,neutral,CRC_enriched,0.494321465,0.777520657
item_312,Morganella synthetic_species_004,0.563808978,CRC_enriched,CRC_enriched,0.549262881,0.75563091
item_313,Gemella synthetic_species_002,0.562544167,CRC_enriched,CRC_enriched,0.526045859,0.51132679
item_314,Dorea synthetic_species_025,0.493872881,neutral,neutral,0.498277038,0.484375864
item_315,Prevotella synthetic_species_030,0.471699089,neutral,neutral,0.490098536,0.490395039
item_316,Clostridium synthetic_species_029,0.498453379,neutral,neutral,0.520988345,0.529375255
item_317,Akkermansia synthetic_species_005,0.46427843,healthy_enriched,healthy_enriched,0.455099881,0.489638358
item_318,Bacteroides synthetic_species_019,0.483629048,healthy_enriched,neutral,0.515925646,0.540949106
item_319,Dorea synthetic_species_026,0.506694376,neutral,neutral,0.524860382,0.438186586
item_320,Ruminococcus synthetic_species_029,0.524474263,neutral,neutral,0.487852275,0.461759061
item_321,Clostridium synthetic_species_030,0.498714834,neutral,neutral,0.485785842,0.480936497
item_322,Clostridium synthetic_species_031,0.510134637,neutral,neutral,0.490472972,0.535539925
item_323,Alistipes synthetic_species_019,0.477705896,healthy_enriched,neutral,0.497500896,0.394847035
item_324,Subdoligranulum synthetic_species_027,0.49925822,neutral,neutral,0.484548509,0.498061448
item_325,Roseburia synthetic_species_007,0.460839719,neutral,healthy_enriched,0.503918171,0.284729362
item_326,Clostridium synthetic_species_032,0.499770761,neutral,neutral,0.487280041,0.530348361
item_327,Clostridium synthetic_species_033,0.50822413,CRC_enriched,neutral,0.500720024,0.550630033
item_328,Prevotella synthetic_species_031,0.5076406,neutral,neutral,0.478669643,0.529126167
item_329,Blautia synthetic_species_034,0.508902073,neutral,neutral,0.495581478,0.511178315
item_330,Alistipes synthetic_species_020,0.443602234,neutral,neutral,0.501645803,0.568241835
item_331,Alistipes synthetic_species_021,0.485420138,neutral,neutral,0.535681427,0.454777062
item_332,Bacteroides synthetic_species_020,0.501192451,neutral,neutral,0.50818634,0.312320113
item_333,Clostridium synthetic_species_034,0.466347218,neutral,neutral,0.480781883,0.400767624
item_334,Oscillibacter synthetic_species_034,0.483126789,healthy_enriched,neutral,0.505845964,0.433716238
item_335,Collinsella synthetic_species_026,0.516471088,CRC_enriched,neutral,0.467706263,0.486091197
item_336,Clostridium synthetic_species_035,0.508748531,neutral,neutral,0.507781148,0.514292777
item_337,Peptostreptococcus synthetic_species_003,0.567807376,CRC_enriched,CRC_enriched,0.542745948,0.469823271
item_338,Collinsella synthetic_species_027,0.482003421,healthy_enriched,neutral,0.47940442,0.719829261
item_339,Clostridium synthetic_species_036,0.516362906,neutral,neutral,0.493710876,0.551075161
item_340,Dorea synthetic_species_027,0.480433345,neutral,neutral,0.499776453,0.592065156
item_341,Blautia synthetic_species_035,0.519185483,CRC_enriched,neutral,0.502932906,0.442322701
item_342,Prevotella synthetic_species_032,0.495664775,neutral,neutral,0.492085099,0.51236093
item_343,Collinsella synthetic_species_028,0.483600855,neutral,neutral,0.501821458,0.482483029
item_344,Oscillibacter synthetic_species_035,0.497651726,healthy_enriched,neutral,0.568585873,0.436800838
item_345,Campylobacter synthetic_species_003,0.576202214,CRC_enriched,CRC_enriched,0.480421096,0.640278399
item_346,Ruminococcus synthetic_species_030,0.491246521,neutral,neutral,0.520520449,0.560891569
item_347,Collinsella synthetic_species_029,0.499784499,neutral,neutral,0.508174419,0.504928231
item_348,Gemella synthetic_species_003,0.529378295,CRC_enriched,CRC_enriched,0.516903818,0.782149076
item_349,Subdoligranulum synthetic_species_028,0.469915658,neutral,neutral,0.496345073,0.391710132
item_350,Oscillibacter synthetic_species_036,0.475583971,neutral,neutral,0.481536865,0.504836977
item_351,Oscillibacter synthetic_species_037,0.511808157,neutral,neutral,0.471966654,0.493121386
item_352,Clostridium synthetic_species_037,0.524456441,CRC_enriched,neutral,0.525038421,0.511901855
item_353,Eubacterium synthetic_species_006,0.447877169,healthy_enriched,healthy_enriched,0.447368413,0.424671561
item_354,Anaerostipes synthetic_species_002,0.453409135,neutral,healthy_enriched,0.476229757,0.253766328
item_355,Dorea synthetic_species_028,0.475355208,neutral,neutral,0.484242499,0.503812432
item_356,Dorea synthetic_species_029,0.480114877,neutral,neutral,0.534300506,0.649036467
item_357,Subdoligranulum synthetic_species_029,0.510059834,CRC_enriched,neutral,0.478175402,0.529244184
item_358,Oscillibacter synthetic_species_038,0.501128316,neutral,neutral,0.470199436,0.386437595
item_359,Morganella synthetic_species_005,0.471121639,neutral,CRC_enriched,0.530377507,0.634320915
item_360,Blautia synthetic_species_036,0.466847897,neutral,neutral,0.487896621,0.583663285
item_361,Prevotella synthetic_species_033,0.50331527,neutral,neutral,0.541864574,0.512997389
item_362,Roseburia synthetic_species_008,0.430389702,healthy_enriched,healthy_enriched,0.431956083,0.325695276
item_363,Alistipes synthetic_species_022,0.484752804,neutral,neutral,0.507193625,0.550790727
item_364,Blautia synthetic_species_037,0.493341178,neutral,neutral,0.490566492,0.450605273
item_365,Ruminococcus synthetic_species_031,0.484898806,healthy_enriched,neutral,0.510547519,0.519192755
item_366,Blautia synthetic_species_038,0.484982193,neutral,neutral,0.519551814,0.49134174
item_367,Oscillibacter synthetic_species_039,0.508456409,CRC_enriched,neutral,0.477370441,0.491160631
item_368,Ruminococcus synthetic_species_032,0.476668388,healthy_enriched,neutral,0.480739385,0.609116673
item_369,Subdoligranulum synthetic_species_030,0.50375843,neutral,neutral,0.487854749,0.618350923
item_370,Collinsella synthetic_species_030,0.489726037,neutral,neutral,0.519773841,0.490959823
item_371,Oscillibacter synthetic_species_040,0.471155554,healthy_enriched,neutral,0.490303516,0.629640281
item_372,Bacteroides synthetic_species_021,0.520382702,neutral,neutral,0.505434752,0.517293632
item_373,Alistipes synthetic_species_023,0.506079495,neutral,neutral,0.491396278,0.34923166
item_374,Subdoligranulum synthetic_species_031,0.482533455,healthy_enriched,neutral,0.486031622,0.628225386
item_375,Oscillibacter synthetic_species_041,0.515596628,neutral,neutral,0.49551335,0.475809872
item_376,Agathobacter synthetic_species_003,0.455207407,healthy_enriched,healthy_enriched,0.470457464,0.204368636
item_377,Bacteroides synthetic_species_022,0.489159852,neutral,neutral,0.509610236,0.506218612
item_378,Bacteroides synthetic_species_023,0.511654973,neutral,neutral,0.493776292,0.656076491
item_379,Dorea synthetic_species_030,0.509801686,CRC_enriched,neutral,0.486443877,0.502918184
item_380,Akkermansia synthetic_species_006,0.448213339,healthy_enriched,healthy_enriched,0.462597102,0.478938311
item_381,Ruminococcus synthetic_species_033,0.461484849,neutral,neutral,0.503773868,0.466705948
item_382,Oscillibacter synthetic_species_042,0.505524397,neutral,neutral,0.517127573,0.445887148
item_383,Collinsella synthetic_species_031,0.512486756,CRC_enriched,neutral,0.505639672,0.649307609
item_384,Prevotella synthetic_species_034,0.499504596,neutral,neutral,0.482196778,0.506382167
item_385,Collinsella synthetic_species_032,0.551492512,CRC_enriched,neutral,0.459578097,0.528745174
item_386,Ruminococcus synthetic_species_034,0.491374731,neutral,neutral,0.489544988,0.57960844
item_387,Alistipes synthetic_species_024,0.51072526,neutral,neutral,0.469963074,0.535259306
item_388,Solobacterium synthetic_species_006,0.557688415,CRC_enriched,CRC_enriched,0.492946982,0.586845815
item_389,Alistipes synthetic_species_025,0.502940178,neutral,neutral,0.552756608,0.468755394
item_390,Morganella synthetic_species_006,0.604552567,neutral,CRC_enriched,0.512434006,0.666696787
item_391,Oscillibacter synthetic_species_043,0.531608045,neutral,neutral,0.491044223,0.347510189
item_392,Clostridium synthetic_species_038,0.49837321,neutral,neutral,0.520017564,0.387726873
item_393,Bacteroides synthetic_species_024,0.539228559,neutral,neutral,0.494110852,0.645928085
item_394,Subdoligranulum synthetic_species_032,0.532751441,CRC_enriched,neutral,0.50268358,0.454877257
item_395,Dorea synthetic_species_031,0.476003528,neutral,neutral,0.476494282,0.557482898
item_396,Clostridium synthetic_species_039,0.495444208,neutral,neutral,0.490898222,0.406178206
item_397,Prevotella synthetic_species_035,0.505292416,neutral,neutral,0.479176313,0.543467462
item_398,Clostridium synthetic_species_040,0.509128273,neutral,neutral,0.488773286,0.461278826
item_399,Ruminococcus synthetic_species_035,0.546653807,neutral,neutral,0.496463358,0.545472145
item_400,Clostridium synthetic_species_041,0.487084031,healthy_enriched,neutral,0.504130721,0.552235305
item_401,Alistipes synthetic_species_026,0.5260517,neutral,neutral,0.505097091,0.598169386
item_402,Subdoligranulum synthetic_species_033,0.519242346,CRC_enriched,neutral,0.504083872,0.426657945
item_403,Clostridium synthetic_species_042,0.528973043,neutral,neutral,0.491153419,0.499566555
item_404,Dorea synthetic_species_032,0.521336734,neutral,neutral,0.516168535,0.466896772
item_405,Dorea synthetic_species_033,0.493276626,neutral,neutral,0.494674236,0.494912118
item_406,Bacteroides synthetic_species_025,0.496339649,neutral,neutral,0.501974344,0.461089581
item_407,Alistipes synthetic_species_027,0.503021479,neutral,neutral,0.50873965,0.456639916
item_408,Clostridium synthetic_species_043,0.539406598,CRC_enriched,neutral,0.481291443,0.561102688
item_409,Oscillibacter synthetic_species_044,0.491091818,healthy_enriched,neutral,0.479506135,0.56558001
item_410,Subdoligranulum synthetic_species_034,0.501443386,neutral,neutral,0.509888887,0.483992726
item_411,Bacteroides synthetic_species_026,0.501491666,neutral,neutral,0.53328079,0.345031321
item_412,Alistipes synthetic_species_028,0.507124186,neutral,neutral,0.49830249,0.592452407
item_413,Clostridium synthetic_species_044,0.49419266,neutral,neutral,0.499384671,0.502123773
item_414,Ruminococcus synthetic_species_036,0.514955521,neutral,neutral,0.497588664,0.489390224
item_415,Alistipes synthetic_species_029,0.522899568,CRC_enriched,neutral,0.539696634,0.47756207
item_416,Alistipes synthetic_species_030,0.492618829,neutral,neutral,0.489783287,0.415103853
item_417,Subdoligranulum synthetic_species_035,0.503917515,neutral,neutral,0.487076283,0.420265585
item_418,Oscillibacter synthetic_species_045,0.492981434,neutral,neutral,0.493940532,0.481585592
item_419,Bacteroides synthetic_species_027,0.50743711,CRC_enriched,neutral,0.49593237,0.345769972
item_420,Bifidobacterium synthetic_species_006,0.450742275,healthy_enriched,healthy_enriched,0.466867507,0.451685816
item_421,Collinsella synthetic_species_033,0.514182448,neutral,neutral,0.476989597,0.609313965
item_422,Oscillibacter synthetic_species_046,0.522907495,neutral,neutral,0.505296826,0.589146972
item_423,Blautia synthetic_species_039,0.53002888,neutral,neutral,0.503462493,0.431753159
item_424,Blautia synthetic_species_040,0.500341177,neutral,neutral,0.509649217,0.504973292
item_425,Collinsella synthetic_species_034,0.506806314,CRC_enriched,neutral,0.50346607,0.574893594
item_426,Solobacterium synthetic_species_007,0.551009715,neutral,CRC_enriched,0.49829483,0.706313252
item_427,Bifidobacterium synthetic_species_007,0.427668333,healthy_enriched,healthy_enriched,0.509179592,0.38959077
item_428,Collinsella synthetic_species_035,0.483554065,neutral,neutral,0.500117838,0.496259093
item_429,Prevotella synthetic_species_036,0.504592538,neutral,neutral,0.499070138,0.507062912
item_430,Bacteroides synthetic_species_028,0.51422894,neutral,neutral,0.498198956,0.39993754
item_431,Dorea synthetic_species_034,0.495007008,neutral,neutral,0.483156294,0.685752988
item_432,Dorea synthetic_species_035,0.488496184,healthy_enriched,neutral,0.483246982,0.641096473
item_433,Oscillibacter synthetic_species_047,0.500501394,neutral,neutral,0.51602757,0.482806146
item_434,Bacteroides synthetic_species_029,0.50665009,neutral,neutral,0.465380192,0.499487787
item_435,Oscillibacter synthetic_species_048,0.490499228,neutral,neutral,0.501277149,0.483887553
item_436,Bacteroides synthetic_species_030,0.491562307,neutral,neutral,0.518015742,0.454806805
item_437,Dorea synthetic_species_036,0.482333422,neutral,neutral,0.485866934,0.606055498
item_438,Dorea synthetic_species_037,0.505847335,neutral,neutral,0.498979837,0.454893261
item_439,Collinsella synthetic_species_036,0.477432609,healthy_enriched,neutral,0.477072924,0.510285318
item_440,Bacteroides synthetic_species_031,0.53496021,neutral,neutral,0.520143986,0.432359815
item_441,Clostridium synthetic_species_045,0.451470107,neutral,neutral,0.487314552,0.581384122
item_442,Prevotella synthetic_species_037,0.487411529,neutral,neutral,0.536630869,0.550995886
item_443,Clostridium synthetic_species_046,0.507337332,CRC_enriched,neutral,0.511372924,0.619464695
item_444,Collinsella synthetic_species_037,0.495157123,neutral,neutral,0.502489686,0.439365953
item_445,Oscillibacter synthetic_species_049,0.488387406,neutral,neutral,0.49809736,0.524301946
item_446,Subdoligranulum synthetic_species_036,0.512394786,CRC_enriched,neutral,0.499290466,0.563446045
item_447,Oscillibacter synthetic_species_050,0.492386907,neutral,neutral,0.486020565,0.632389724
item_448,Dorea synthetic_species_038,0.490573317,healthy_enriched,neutral,0.499099702,0.396273792
item_449,Porphyromonas synthetic_species_003,0.524055421,neutral,CRC_enriched,0.507953525,0.559284091
item_450,Blautia synthetic_species_041,0.498883963,neutral,neutral,0.488545179,0.519021869
item_451,Solobacterium synthetic_species_008,0.577211082,neutral,CRC_enriched,0.479493827,0.759465575
item_452,Clostridium synthetic_species_047,0.503777325,neutral,neutral,0.503391743,0.386967748
item_453,Dorea synthetic_species_039,0.509383023,neutral,neutral,0.486200541,0.590735137
item_454,Dorea synthetic_species_040,0.517156422,CRC_enriched,neutral,0.540203989,0.447762847
item_455,Prevotella synthetic_species_038,0.49053973,neutral,neutral,0.525461495,0.225712791
item_456,Prevotella synthetic_species_039,0.486032397,neutral,neutral,0.530977905,0.448866844
item_457,Oscillibacter synthetic_species_051,0.528423965,neutral,neutral,0.493428975,0.575394452
item_458,Morganella synthetic_species_007,0.557907701,neutral,CRC_enriched,0.527143776,0.747367859
item_459,Gemella synthetic_species_004,0.589175284,neutral,CRC_enriched,0.510609448,0.614911377
item_460,Ruminococcus synthetic_species_037,0.527632117,neutral,neutral,0.47166127,0.486509025
item_461,Bacteroides synthetic_species_032,0.524129212,CRC_enriched,neutral,0.511735439,0.48560515
item_462,Bacteroides synthetic_species_033,0.504264474,CRC_enriched,neutral,0.501442432,0.513661206
item_463,Blautia synthetic_species_042,0.50799787,neutral,neutral,0.51417762,0.325714767
item_464,Blautia synthetic_species_043,0.453747332,neutral,neutral,0.527370989,0.468332976
item_465,Peptostreptococcus synthetic_species_004,0.557024717,neutral,CRC_enriched,0.499792725,0.664412796
item_466,Prevotella synthetic_species_040,0.516526818,CRC_enriched,neutral,0.503420532,0.507738531
item_467,Bacteroides synthetic_species_034,0.508798718,CRC_enriched,neutral,0.524258971,0.475676835
item_468,Blautia synthetic_species_044,0.468514472,neutral,neutral,0.527750134,0.619815469
item_469,Blautia synthetic_species_045,0.511111498,neutral,neutral,0.512513757,0.559660077
item_470,Peptostreptococcus synthetic_species_005,0.515096426,CRC_enriched,CRC_enriched,0.532760799,0.647560656
item_471,Solobacterium synthetic_species_009,0.553215265,CRC_enriched,CRC_enriched,0.486688554,0.590171635
item_472,Oscillibacter synthetic_species_052,0.51452589,CRC_enriched,neutral,0.4727754,0.453331828
item_473,Collinsella synthetic_species_038,0.518749714,CRC_enriched,neutral,0.480258852,0.567757845
item_474,Alistipes synthetic_species_031,0.455800354,neutral,neutral,0.474067837,0.51307404
item_475,Bacteroides synthetic_species_035,0.509745479,neutral,neutral,0.518963933,0.488499522
item_476,Clostridium synthetic_species_048,0.495749503,neutral,neutral,0.535062075,0.35736692
item_477,Agathobacter synthetic_species_004,0.448693484,neutral,healthy_enriched,0.476681054,0.436919868
item_478,Ruminococcus synthetic_species_038,0.540614009,neutral,neutral,0.496724695,0.4452025
item_479,Bacteroides synthetic_species_036,0.510481834,CRC_enriched,neutral,0.471420646,0.423322976
item_480,Oscillibacter synthetic_species_053,0.514189124,neutral,neutral,0.501684725,0.549348533
item_481,Subdoligranulum synthetic_species_037,0.486722082,neutral,neutral,0.503008127,0.451424092
item_482,Dorea synthetic_species_041,0.529957116,neutral,neutral,0.498998642,0.489334375
item_483,Peptostreptococcus synthetic_species_006,0.574305713,CRC_enriched,CRC_enriched,0.463770598,0.557098567
item_484,Blautia synthetic_species_046,0.515404284,CRC_enriched,neutral,0.492268682,0.547218263
item_485,Oscillibacter synthetic_species_054,0.509381413,neutral,neutral,0.524522126,0.651096761
item_486,Collinsella synthetic_species_039,0.532025158,neutral,neutral,0.497297287,0.422947079
item_487,Bacteroides synthetic_species_037,0.499979258,neutral,neutral,0.5,0.359462351
item_488,Parvimonas synthetic_species_005,0.515259802,neutral,CRC_enriched,0.529512107,0.60574919
item_489,Bacteroides synthetic_species_038,0.502412081,neutral,neutral,0.476258278,0.380576491
item_490,Dorea synthetic_species_042,0.496104479,neutral,neutral,0.478042096,0.475699723
item_491,Dorea synthetic_species_043,0.519187272,neutral,neutral,0.480001628,0.416694492
item_492,Collinsella synthetic_species_040,0.526898146,CRC_enriched,neutral,0.506489873,0.726394236
item_493,Clostridium synthetic_species_049,0.472871035,neutral,neutral,0.496902496,0.524852216
item_494,Prevotella synthetic_species_041,0.519351244,CRC_enriched,neutral,0.495716512,0.496716529
item_495,Subdoligranulum synthetic_species_038,0.454613149,neutral,neutral,0.487155646,0.47146529
item_496,Alistipes synthetic_species_032,0.518843889,CRC_enriched,neutral,0.513773799,0.467630774
item_497,Agathobacter synthetic_species_005,0.449558228,healthy_enriched,healthy_enriched,0.475377142,0.429418385
item_498,Roseburia synthetic_species_009,0.42361933,healthy_enriched,healthy_enriched,0.447367072,0.550859392
item_499,Ruminococcus synthetic_species_039,0.497952163,neutral,neutral,0.488440752,0.38923648
