item_id,taxon_name,original_feature_id,rank,true_group,metadata_effect,log2fc_ref
item_300,Faecalibacterium synthetic_species_005,synthetic_feature_300,species,healthy_enriched,-0.70984805,0.29477036
item_301,Ruminococcus synthetic_species_024,synthetic_feature_301,species,neutral,0.0,0.2322391
item_302,Dorea synthetic_species_033,synthetic_feature_302,species,neutral,0.0,-0.076311454
item_303,Collinsella synthetic_species_027,synthetic_feature_303,species,neutral,0.0,0.19050908
item_304,Blautia synthetic_species_032,synthetic_feature_304,species,neutral,0.0,0.30504975
item_305,Alistipes synthetic_species_025,synthetic_feature_305,species,neutral,0.0,-0.0023511979
item_306,Agathobacter synthetic_species_003,synthetic_feature_306,species,healthy_enriched,-0.87111396,-0.12652613
item_307,Blautia synthetic_species_033,synthetic_feature_307,species,neutral,0.0,0.18190429
item_308,Clostridium synthetic_species_024,synthetic_feature_308,species,neutral,0.0,-0.692052
item_309,Collinsella synthetic_species_028,synthetic_feature_309,species,neutral,0.0,0.49058503
item_310,Bifidobacterium synthetic_species_003,synthetic_feature_310,species,healthy_enriched,-0.64622384,-0.21691024
item_311,Alistipes synthetic_species_026,synthetic_feature_311,species,neutral,0.0,-0.1974939
item_312,Clostridium synthetic_species_025,synthetic_feature_312,species,neutral,0.0,-0.28063896
item_313,Fusobacterium synthetic_species_004,synthetic_feature_313,species,CRC_enriched,0.60577214,-0.0685822
item_314,Prevotella synthetic_species_027,synthetic_feature_314,species,neutral,0.0,-0.16163269
item_315,Oscillibacter synthetic_species_019,synthetic_feature_315,species,neutral,0.0,0.08910614
item_316,Dorea synthetic_species_034,synthetic_feature_316,species,neutral,0.0,-0.0861788
item_317,Blautia synthetic_species_034,synthetic_feature_317,species,neutral,0.0,-0.015799219
item_318,Blautia synthetic_species_035,synthetic_feature_318,species,neutral,0.0,-0.11489817
item_319,Blautia synthetic_species_036,synthetic_feature_319,species,neutral,0.0,-0.061646096
item_320,Alistipes synthetic_species_027,synthetic_feature_320,species,neutral,0.0,0.33208203
item_321,Prevotella synthetic_species_028,synthetic_feature_321,species,neutral,0.0,-0.24680029
item_322,Bacteroides synthetic_species_020,synthetic_feature_322,species,neutral,0.0,0.010803812
item_323,Oscillibacter synthetic_species_020,synthetic_feature_323,species,neutral,0.0,0.11342996
item_324,Alistipes synthetic_species_028,synthetic_feature_324,species,neutral,-0.59177893,-0.10059329
item_325,Collinsella synthetic_species_029,synthetic_feature_325,species,neutral,0.0,-0.25411656
item_326,Dorea synthetic_species_035,synthetic_feature_326,species,neutral,0.0,0.11822109
item_327,Prevotella synthetic_species_029,synthetic_feature_327,species,neutral,0.0,-0.00484117
item_328,Dorea synthetic_species_036,synthetic_feature_328,species,neutral,0.0,-0.26913115
item_329,Faecalibacterium synthetic_species_006,synthetic_feature_329,species,healthy_enriched,0.0,-0.005209289
item_330,Prevotella synthetic_species_030,synthetic_feature_330,species,neutral,0.0,0.2448253
item_331,Prevotella synthetic_species_031,synthetic_feature_331,species,neutral,0.0,-0.024375292
item_332,Oscillibacter synthetic_species_021,synthetic_feature_332,species,neutral,0.0,0.5491057
item_333,Agathobacter synthetic_species_004,synthetic_feature_333,species,healthy_enriched,0.0,-0.102240846
item_334,Akkermansia synthetic_species_002,synthetic_feature_334,species,healthy_enriched,-0.7254503,-0.5502395
item_335,Dorea synthetic_species_037,synthetic_feature_335,species,neutral,0.0,-0.02577939
item_336,Alistipes synthetic_species_029,synthetic_feature_336,species,neutral,0.0,0.20638156
item_337,Blautia synthetic_species_037,synthetic_feature_337,species,neutral,0.0,-0.25822517
item_338,Subdoligranulum synthetic_species_033,synthetic_feature_338,species,neutral,0.0,-0.08209696
item_339,Collinsella synthetic_species_030,synthetic_feature_339,species,neutral,0.0,0.08118223
item_340,Bacteroides synthetic_species_021,synthetic_feature_340,species,neutral,0.0,-0.2862097
item_341,Ruminococcus synthetic_species_025,synthetic_feature_341,species,neutral,0.0,0.11307921
item_342,Akkermansia synthetic_species_003,synthetic_feature_342,species,healthy_enriched,-0.87253827,-0.25002012
item_343,Agathobacter synthetic_species_005,synthetic_feature_343,species,healthy_enriched,-0.9716083,-0.24148703
item_344,Akkermansia synthetic_species_004,synthetic_feature_344,species,healthy_enriched,-0.6232855,0.042493343
item_345,Agathobacter synthetic_species_006,synthetic_feature_345,species,healthy_enriched,0.0,-0.10005991
item_346,Bacteroides synthetic_species_022,synthetic_feature_346,species,neutral,0.0,0.003020806
item_347,Campylobacter synthetic_species_005,synthetic_feature_347,species,CRC_enriched,0.0,0.37015805
item_348,Clostridium synthetic_species_026,synthetic_feature_348,species,neutral,0.0,0.020357063
item_349,Clostridium synthetic_species_027,synthetic_feature_349,species,neutral,0.0,0.04676732
item_350,Subdoligranulum synthetic_species_034,synthetic_feature_350,species,neutral,-0.3886318,0.047796402
item_351,Prevotella synthetic_species_032,synthetic_feature_351,species,neutral,0.0,0.15230542
item_352,Subdoligranulum synthetic_species_035,synthetic_feature_352,species,neutral,-0.50626934,0.23113005
item_353,Alistipes synthetic_species_030,synthetic_feature_353,species,neutral,0.0,-0.2507698
item_354,Subdoligranulum synthetic_species_036,synthetic_feature_354,species,neutral,0.0,0.09554689
item_355,Prevotella synthetic_species_033,synthetic_feature_355,species,neutral,0.0,0.34814432
item_356,Collinsella synthetic_species_031,synthetic_feature_356,species,neutral,0.0,0.29314157
item_357,Clostridium synthetic_species_028,synthetic_feature_357,species,neutral,0.0,0.024025684
item_358,Bacteroides synthetic_species_023,synthetic_feature_358,species,neutral,0.53489107,-0.1799129
item_359,Bacteroides synthetic_species_024,synthetic_feature_359,species,neutral,0.0,0.36644736
item_360,Oscillibacter synthetic_species_022,synthetic_feature_360,species,neutral,0.0,-0.48463547
item_361,Bacteroides synthetic_species_025,synthetic_feature_361,species,neutral,0.0,-0.117772475
item_362,Blautia synthetic_species_038,synthetic_feature_362,species,neutral,0.0,0.3844191
item_363,Subdoligranulum synthetic_species_037,synthetic_feature_363,species,neutral,0.67910475,-0.5148098
item_364,Blautia synthetic_species_039,synthetic_feature_364,species,neutral,0.0,-0.09702592
item_365,Dorea synthetic_species_038,synthetic_feature_365,species,neutral,0.0,-0.003395749
item_366,Dorea synthetic_species_039,synthetic_feature_366,species,neutral,-0.70426893,0.054195076
item_367,Blautia synthetic_species_040,synthetic_feature_367,species,neutral,0.0,-0.23243077
item_368,Collinsella synthetic_species_032,synthetic_feature_368,species,neutral,0.0,-0.0002481063
item_369,Collinsella synthetic_species_033,synthetic_feature_369,species,neutral,0.0,0.101454936
item_370,Parvimonas synthetic_species_002,synthetic_feature_370,species,CRC_enriched,0.0,0.20510982
item_371,Blautia synthetic_species_041,synthetic_feature_371,species,neutral,-0.54172766,0.013208671
item_372,Clostridium synthetic_species_029,synthetic_feature_372,species,neutral,-0.73479116,0.008399213
item_373,Clostridium synthetic_species_030,synthetic_feature_373,species,neutral,-0.52845466,-0.0071082413
item_374,Faecalibacterium synthetic_species_007,synthetic_feature_374,species,healthy_enriched,0.0,-0.30324617
item_375,Clostridium synthetic_species_031,synthetic_feature_375,species,neutral,0.0,0.18400149
item_376,Clostridium synthetic_species_032,synthetic_feature_376,species,neutral,0.0,0.7165849
item_377,Prevotella synthetic_species_034,synthetic_feature_377,species,neutral,0.0,-0.23622233
item_378,Oscillibacter synthetic_species_023,synthetic_feature_378,species,neutral,0.0,-0.13529941
item_379,Collinsella synthetic_species_034,synthetic_feature_379,species,neutral,0.0,-0.051436886
item_380,Dorea synthetic_species_040,synthetic_feature_380,species,neutral,0.0,0.07891858
item_381,Solobacterium synthetic_species_001,synthetic_feature_381,species,CRC_enriched,0.0,0.21001223
item_382,Collinsella synthetic_species_035,synthetic_feature_382,species,neutral,0.0,0.063203484
item_383,Collinsella synthetic_species_036,synthetic_feature_383,species,neutral,0.0,-0.04191702
item_384,Ruminococcus synthetic_species_026,synthetic_feature_384,species,neutral,-0.31639358,-0.2070872
item_385,Subdoligranulum synthetic_species_038,synthetic_feature_385,species,neutral,0.0,-0.030862777
item_386,Subdoligranulum synthetic_species_039,synthetic_feature_386,species,neutral,0.0,0.2973273
item_387,Prevotella synthetic_species_035,synthetic_feature_387,species,neutral,0.0,-0.23644538
item_388,Clostridium synthetic_species_033,synthetic_feature_388,species,neutral,0.0,0.06828397
item_389,Bacteroides synthetic_species_026,synthetic_feature_389,species,neutral,0.0,-0.2501854
item_390,Eubacterium synthetic_species_003,synthetic_feature_390,species,healthy_enriched,-0.68563026,-0.51829773
item_391,Subdoligranulum synthetic_species_040,synthetic_feature_391,species,neutral,0.0,0.058351334
item_392,Prevotella synthetic_species_036,synthetic_feature_392,species,neutral,-0.5402575,0.0805152
item_393,Ruminococcus synthetic_species_027,synthetic_feature_393,species,neutral,0.0,-0.06556467
item_394,Alistipes synthetic_species_031,synthetic_feature_394,species,neutral,0.0,0.021711823
item_395,Clostridium synthetic_species_034,synthetic_feature_395,species,neutral,0.0,0.274166
item_396,Dorea synthetic_species_041,synthetic_feature_396,species,neutral,0.0,0.335931
item_397,Gemella synthetic_species_007,synthetic_feature_397,species,CRC_enriched,0.0,0.17868476
item_398,Subdoligranulum synthetic_species_041,synthetic_feature_398,species,neutral,0.0,0.0055344356
item_399,Collinsella synthetic_species_037,synthetic_feature_399,species,neutral,0.0,0.4762865
item_400,Clostridium synthetic_species_035,synthetic_feature_400,species,neutral,0.0,0.3234094
item_401,Bacteroides synthetic_species_027,synthetic_feature_401,species,neutral,0.7183345,0.18047875
item_402,Alistipes synthetic_species_032,synthetic_feature_402,species,neutral,0.3569537,-0.342681
item_403,Subdoligranulum synthetic_species_042,synthetic_feature_403,species,neutral,0.0,0.07104232
item_404,Oscillibacter synthetic_species_024,synthetic_feature_404,species,neutral,0.0,-0.066598386
item_405,Blautia synthetic_species_042,synthetic_feature_405,species,neutral,0.0,-0.20341998
item_406,Ruminococcus synthetic_species_028,synthetic_feature_406,species,neutral,0.0,-0.1344657
item_407,Parvimonas synthetic_species_003,synthetic_feature_407,species,CRC_enriched,0.0,0.49082935
item_408,Oscillibacter synthetic_species_025,synthetic_feature_408,species,neutral,0.0,0.04156558
item_409,Clostridium synthetic_species_036,synthetic_feature_409,species,neutral,0.0,-0.13571541
item_410,Alistipes synthetic_species_033,synthetic_feature_410,species,neutral,0.0,-0.17365527
item_411,Collinsella synthetic_species_038,synthetic_feature_411,species,neutral,0.0,0.28758234
item_412,Blautia synthetic_species_043,synthetic_feature_412,species,neutral,0.0,0.16302924
item_413,Dorea synthetic_species_042,synthetic_feature_413,species,neutral,0.0,0.20404346
item_414,Morganella synthetic_species_004,synthetic_feature_414,species,CRC_enriched,0.6339175,-0.040020257
item_415,Prevotella synthetic_species_037,synthetic_feature_415,species,neutral,0.0,-0.25024012
item_416,Alistipes synthetic_species_034,synthetic_feature_416,species,neutral,0.0,-0.032812446
item_417,Bacteroides synthetic_species_028,synthetic_feature_417,species,neutral,0.0,0.076551735
item_418,Blautia synthetic_species_044,synthetic_feature_418,species,neutral,0.0,-0.10645053
item_419,Blautia synthetic_species_045,synthetic_feature_419,species,neutral,0.0,-0.099881396
item_420,Subdoligranulum synthetic_species_043,synthetic_feature_420,species,neutral,0.0,0.013210715
item_421,Collinsella synthetic_species_039,synthetic_feature_421,species,neutral,0.0,0.18367854
item_422,Prevotella synthetic_species_038,synthetic_feature_422,species,neutral,0.0,0.36614424
item_423,Anaerostipes synthetic_species_002,synthetic_feature_423,species,healthy_enriched,-0.5675407,-0.6965608
item_424,Bacteroides synthetic_species_029,synthetic_feature_424,species,neutral,0.0,0.06539756
item_425,Blautia synthetic_species_046,synthetic_feature_425,species,neutral,0.0,0.031570807
item_426,Blautia synthetic_species_047,synthetic_feature_426,species,neutral,0.0,-0.42234725
item_427,Oscillibacter synthetic_species_026,synthetic_feature_427,species,neutral,0.32728383,-0.19157171
item_428,Ruminococcus synthetic_species_029,synthetic_feature_428,species,neutral,-0.46575487,0.011747813
item_429,Ruminococcus synthetic_species_030,synthetic_feature_429,species,neutral,0.0,0.0061334316
item_430,Bacteroides synthetic_species_030,synthetic_feature_430,species,neutral,0.0,0.59097064
item_431,Dorea synthetic_species_043,synthetic_feature_431,species,neutral,0.0,0.01222845
item_432,Dorea synthetic_species_044,synthetic_feature_432,species,neutral,0.0,0.28879908
item_433,Clostridium synthetic_species_037,synthetic_feature_433,species,neutral,-0.59417874,0.07323939
item_434,Clostridium synthetic_species_038,synthetic_feature_434,species,neutral,0.6910742,0.042763676
item_435,Prevotella synthetic_species_039,synthetic_feature_435,species,neutral,0.0,-0.08376015
item_436,Alistipes synthetic_species_035,synthetic_feature_436,species,neutral,0.0,0.043274317
item_437,Agathobacter synthetic_species_007,synthetic_feature_437,species,healthy_enriched,-0.78882545,-0.37488425
item_438,Eubacterium synthetic_species_004,synthetic_feature_438,species,healthy_enriched,-0.82293946,-0.09219685
item_439,Bacteroides synthetic_species_031,synthetic_feature_439,species,neutral,0.0,-0.09216312
item_440,Oscillibacter synthetic_species_027,synthetic_feature_440,species,neutral,0.0,-0.1420598
item_441,Clostridium synthetic_species_039,synthetic_feature_441,species,neutral,0.0,0.10277556
item_442,Collinsella synthetic_species_040,synthetic_feature_442,species,neutral,0.0,-0.103302486
item_443,Ruminococcus synthetic_species_031,synthetic_feature_443,species,neutral,0.0,-0.216328
item_444,Oscillibacter synthetic_species_028,synthetic_feature_444,species,neutral,0.0,-0.48789215
item_445,Faecalibacterium synthetic_species_008,synthetic_feature_445,species,healthy_enriched,0.0,-0.05859905
item_446,Porphyromonas synthetic_species_006,synthetic_feature_446,species,CRC_enriched,0.93496394,0.3566258
item_447,Bifidobacterium synthetic_species_004,synthetic_feature_447,species,healthy_enriched,0.0,-0.19293188
item_448,Subdoligranulum synthetic_species_044,synthetic_feature_448,species,neutral,0.0,0.15136623
item_449,Alistipes synthetic_species_036,synthetic_feature_449,species,neutral,-0.45255715,-0.29623106
item_450,Blautia synthetic_species_048,synthetic_feature_450,species,neutral,0.0,0.060810365
item_451,Prevotella synthetic_species_040,synthetic_feature_451,species,neutral,0.0,0.039787896
item_452,Faecalibacterium synthetic_species_009,synthetic_feature_452,species,healthy_enriched,0.0,-0.58374935
item_453,Ruminococcus synthetic_species_032,synthetic_feature_453,species,neutral,0.0,0.10307694
item_454,Oscillibacter synthetic_species_029,synthetic_feature_454,species,neutral,-0.62554413,-0.100982614
item_455,Blautia synthetic_species_049,synthetic_feature_455,species,neutral,0.0,0.11711023
item_456,Dorea synthetic_species_045,synthetic_feature_456,species,neutral,-0.69121283,0.42210186
item_457,Alistipes synthetic_species_037,synthetic_feature_457,species,neutral,0.0,0.086864784
item_458,Prevotella synthetic_species_041,synthetic_feature_458,species,neutral,-0.43359083,-0.01757237
item_459,Alistipes synthetic_species_038,synthetic_feature_459,species,neutral,0.0,-0.015364245
item_460,Prevotella synthetic_species_042,synthetic_feature_460,species,neutral,0.0,-0.075016014
item_461,Prevotella synthetic_species_043,synthetic_feature_461,species,neutral,0.0,0.21647723
item_462,Blautia synthetic_species_050,synthetic_feature_462,species,neutral,0.0,-0.05726761
item_463,Prevotella synthetic_species_044,synthetic_feature_463,species,neutral,0.0,0.048429664
item_464,Bacteroides synthetic_species_032,synthetic_feature_464,species,neutral,0.0,-0.8549471
item_465,Agathobacter synthetic_species_008,synthetic_feature_465,species,healthy_enriched,-0.72632694,-0.52499866
item_466,Alistipes synthetic_species_039,synthetic_feature_466,species,neutral,0.0,-0.27097014
item_467,Dorea synthetic_species_046,synthetic_feature_467,species,neutral,0.0,-0.11583693
item_468,Prevotella synthetic_species_045,synthetic_feature_468,species,neutral,0.0,-0.1477936
item_469,Alistipes synthetic_species_040,synthetic_feature_469,species,neutral,0.0,0.16730528
item_470,Dorea synthetic_species_047,synthetic_feature_470,species,neutral,0.0,-0.23315196
item_471,Solobacterium synthetic_species_002,synthetic_feature_471,species,CRC_enriched,0.8536657,0.09657554
item_472,Porphyromonas synthetic_species_007,synthetic_feature_472,species,CRC_enriched,0.9967636,0.246066
item_473,Collinsella synthetic_species_041,synthetic_feature_473,species,neutral,0.0,-0.0019201736
item_474,Collinsella synthetic_species_042,synthetic_feature_474,species,neutral,0.0,-0.17084518
item_475,Alistipes synthetic_species_041,synthetic_feature_475,species,neutral,0.0,-0.3266697
item_476,Alistipes synthetic_species_042,synthetic_feature_476,species,neutral,0.65715265,-0.069163695
item_477,Porphyromonas synthetic_species_008,synthetic_feature_477,species,CRC_enriched,0.0,0.1879718
item_478,Bacteroides synthetic_species_033,synthetic_feature_478,species,neutral,0.0,-0.1842913
item_479,Blautia synthetic_species_051,synthetic_feature_479,species,neutral,0.0,-0.23353326
item_480,Blautia synthetic_species_052,synthetic_feature_480,species,neutral,0.0,-0.3137176
item_481,Ruminococcus synthetic_species_033,synthetic_feature_481,species,neutral,0.0,-0.026393538
item_482,Ruminococcus synthetic_species_034,synthetic_feature_482,species,neutral,0.0,-0.28618464
item_483,Ruminococcus synthetic_species_035,synthetic_feature_483,species,neutral,0.0,-0.22165482
item_484,Blautia synthetic_species_053,synthetic_feature_484,species,neutral,-0.6173726,0.2873222
item_485,Clostridium synthetic_species_040,synthetic_feature_485,species,neutral,0.0,-0.2509192
item_486,Prevotella synthetic_species_046,synthetic_feature_486,species,neutral,0.0,0.1432124
item_487,Dorea synthetic_species_048,synthetic_feature_487,species,neutral,-0.70940894,0.083122514
item_488,Fusobacterium synthetic_species_005,synthetic_feature_488,species,CRC_enriched,0.0,0.52623177
item_489,Dorea synthetic_species_049,synthetic_feature_489,species,neutral,0.0,0.094010495
item_490,Alistipes synthetic_species_043,synthetic_feature_490,species,neutral,-0.36141175,0.032427166
item_491,Ruminococcus synthetic_species_036,synthetic_feature_491,species,neutral,0.0,0.26508892
item_492,Dorea synthetic_species_050,synthetic_feature_492,species,neutral,-0.7263719,-0.2848545
item_493,Eubacterium synthetic_species_005,synthetic_feature_493,species,healthy_enriched,-0.9674508,-0.12943594
item_494,Ruminococcus synthetic_species_037,synthetic_feature_494,species,neutral,0.0,0.19476828
item_495,Clostridium synthetic_species_041,synthetic_feature_495,species,neutral,0.0,-0.2756175
item_496,Oscillibacter synthetic_species_030,synthetic_feature_496,species,neutral,0.0,0.016884781
item_497,Fusobacterium synthetic_species_006,synthetic_feature_497,species,CRC_enriched,0.0,0.056226235
item_498,Porphyromonas synthetic_species_009,synthetic_feature_498,species,CRC_enriched,0.9131249,0.18661466
item_499,Oscillibacter synthetic_species_031,synthetic_feature_499,species,neutral,0.0,-0.3154537
